,episode,actions,rewards
10395,10395,500,500.0
10396,10396,500,500.0
10397,10397,500,500.0
10398,10398,500,500.0
10399,10399,500,500.0
10400,10400,500,500.0
10401,10401,500,500.0
10402,10402,500,500.0
10403,10403,500,500.0
10404,10404,500,500.0
10405,10405,500,500.0
10406,10406,500,500.0
10407,10407,500,500.0
10408,10408,500,500.0
10409,10409,500,500.0
10410,10410,500,500.0
10411,10411,500,500.0
10412,10412,500,500.0
10413,10413,500,500.0
10414,10414,500,500.0
10415,10415,500,500.0
10416,10416,500,500.0
10417,10417,500,500.0
10418,10418,500,500.0
10419,10419,500,500.0
10420,10420,500,500.0
10421,10421,500,500.0
10422,10422,500,500.0
10423,10423,500,500.0
10424,10424,500,500.0
10425,10425,500,500.0
10426,10426,500,500.0
10427,10427,500,500.0
10428,10428,500,500.0
10429,10429,500,500.0
10430,10430,500,500.0
10431,10431,500,500.0
10432,10432,500,500.0
10433,10433,500,500.0
10434,10434,500,500.0
10435,10435,500,500.0
10436,10436,500,500.0
10437,10437,500,500.0
10438,10438,500,500.0
10439,10439,500,500.0
10440,10440,500,500.0
10441,10441,500,500.0
10442,10442,500,500.0
10443,10443,500,500.0
10444,10444,500,500.0
10445,10445,500,500.0
10446,10446,500,500.0
10447,10447,500,500.0
10448,10448,500,500.0
10449,10449,500,500.0
10450,10450,500,500.0
10451,10451,500,500.0
10452,10452,500,500.0
10453,10453,500,500.0
10454,10454,500,500.0
10455,10455,500,500.0
10456,10456,500,500.0
10457,10457,500,500.0
10458,10458,500,500.0
10459,10459,500,500.0
10460,10460,500,500.0
10461,10461,500,500.0
10462,10462,500,500.0
10463,10463,500,500.0
10464,10464,500,500.0
10465,10465,500,500.0
10466,10466,500,500.0
10467,10467,500,500.0
10468,10468,500,500.0
10469,10469,500,500.0
10470,10470,500,500.0
10471,10471,500,500.0
10472,10472,500,500.0
10473,10473,500,500.0
10474,10474,500,500.0
10475,10475,500,500.0
10476,10476,500,500.0
10477,10477,500,500.0
10478,10478,500,500.0
10479,10479,500,500.0
10480,10480,500,500.0
10481,10481,500,500.0
10482,10482,500,500.0
10483,10483,500,500.0
10484,10484,500,500.0
10485,10485,500,500.0
10486,10486,500,500.0
10487,10487,500,500.0
10488,10488,500,500.0
10489,10489,500,500.0
10490,10490,500,500.0
10491,10491,500,500.0
10492,10492,500,500.0
10493,10493,500,500.0
10494,10494,500,500.0
10495,10495,500,500.0
10496,10496,500,500.0
10497,10497,500,500.0
10498,10498,500,500.0
10499,10499,500,500.0
10500,10500,500,500.0
10501,10501,500,500.0
10502,10502,500,500.0
10503,10503,500,500.0
10504,10504,500,500.0
10505,10505,500,500.0
10506,10506,500,500.0
10507,10507,500,500.0
10508,10508,500,500.0
10509,10509,500,500.0
10510,10510,500,500.0
10511,10511,500,500.0
10512,10512,500,500.0
10513,10513,500,500.0
10514,10514,500,500.0
10515,10515,500,500.0
10516,10516,500,500.0
10517,10517,500,500.0
10518,10518,500,500.0
10519,10519,500,500.0
10520,10520,500,500.0
10521,10521,500,500.0
10522,10522,500,500.0
10523,10523,500,500.0
10524,10524,500,500.0
10525,10525,500,500.0
10526,10526,500,500.0
10527,10527,500,500.0
10528,10528,500,500.0
10529,10529,500,500.0
10530,10530,500,500.0
10531,10531,500,500.0
10532,10532,500,500.0
10533,10533,500,500.0
10534,10534,500,500.0
10535,10535,500,500.0
10536,10536,500,500.0
10537,10537,500,500.0
10538,10538,500,500.0
10539,10539,500,500.0
10540,10540,500,500.0
10541,10541,500,500.0
10542,10542,500,500.0
10543,10543,500,500.0
10544,10544,500,500.0
10545,10545,500,500.0
10546,10546,500,500.0
10547,10547,500,500.0
10548,10548,500,500.0
10549,10549,500,500.0
10550,10550,500,500.0
10551,10551,500,500.0
10552,10552,500,500.0
10553,10553,500,500.0
10554,10554,500,500.0
10555,10555,500,500.0
10556,10556,500,500.0
10557,10557,500,500.0
10558,10558,500,500.0
10559,10559,500,500.0
10560,10560,500,500.0
10561,10561,500,500.0
10562,10562,500,500.0
10563,10563,500,500.0
10564,10564,500,500.0
10565,10565,500,500.0
10566,10566,500,500.0
10567,10567,500,500.0
10568,10568,500,500.0
10569,10569,500,500.0
10570,10570,500,500.0
10571,10571,500,500.0
10572,10572,500,500.0
10573,10573,500,500.0
10574,10574,500,500.0
10575,10575,500,500.0
10576,10576,500,500.0
10577,10577,500,500.0
10578,10578,500,500.0
10579,10579,500,500.0
10580,10580,500,500.0
10581,10581,500,500.0
10582,10582,500,500.0
10583,10583,500,500.0
10584,10584,500,500.0
10585,10585,500,500.0
10586,10586,500,500.0
10587,10587,500,500.0
10588,10588,500,500.0
10589,10589,500,500.0
10590,10590,500,500.0
10591,10591,500,500.0
10592,10592,500,500.0
10593,10593,500,500.0
10594,10594,500,500.0
10595,10595,500,500.0
10596,10596,500,500.0
10597,10597,500,500.0
10598,10598,500,500.0
10599,10599,500,500.0
10600,10600,500,500.0
10601,10601,500,500.0
10602,10602,500,500.0
10603,10603,500,500.0
10604,10604,500,500.0
10605,10605,500,500.0
10606,10606,500,500.0
10607,10607,500,500.0
10608,10608,500,500.0
10609,10609,500,500.0
10610,10610,500,500.0
10611,10611,500,500.0
10612,10612,500,500.0
10613,10613,500,500.0
10614,10614,500,500.0
10615,10615,500,500.0
10616,10616,500,500.0
10617,10617,500,500.0
10618,10618,500,500.0
10619,10619,500,500.0
10620,10620,500,500.0
10621,10621,500,500.0
10622,10622,500,500.0
10623,10623,500,500.0
10624,10624,500,500.0
10625,10625,500,500.0
10626,10626,500,500.0
10627,10627,500,500.0
10628,10628,500,500.0
10629,10629,500,500.0
10630,10630,500,500.0
10631,10631,500,500.0
10632,10632,500,500.0
10633,10633,500,500.0
10634,10634,500,500.0
10635,10635,500,500.0
10636,10636,500,500.0
10637,10637,500,500.0
10638,10638,500,500.0
10639,10639,500,500.0
10640,10640,500,500.0
10641,10641,500,500.0
10642,10642,500,500.0
10643,10643,500,500.0
10644,10644,500,500.0
10645,10645,500,500.0
10646,10646,500,500.0
10647,10647,500,500.0
10648,10648,500,500.0
10649,10649,500,500.0
10650,10650,500,500.0
10651,10651,500,500.0
10652,10652,500,500.0
10653,10653,500,500.0
10654,10654,500,500.0
10655,10655,500,500.0
10656,10656,500,500.0
10657,10657,500,500.0
10658,10658,500,500.0
10659,10659,500,500.0
10660,10660,500,500.0
10661,10661,500,500.0
10662,10662,500,500.0
10663,10663,500,500.0
10664,10664,500,500.0
10665,10665,500,500.0
10666,10666,500,500.0
10667,10667,500,500.0
10668,10668,500,500.0
10669,10669,500,500.0
10670,10670,500,500.0
10671,10671,500,500.0
10672,10672,500,500.0
10673,10673,500,500.0
10674,10674,500,500.0
10675,10675,500,500.0
10676,10676,500,500.0
10677,10677,500,500.0
10678,10678,500,500.0
10679,10679,500,500.0
10680,10680,500,500.0
10681,10681,500,500.0
10682,10682,500,500.0
10683,10683,500,500.0
10684,10684,500,500.0
10685,10685,500,500.0
10686,10686,500,500.0
10687,10687,500,500.0
10688,10688,500,500.0
10689,10689,500,500.0
10690,10690,500,500.0
10691,10691,500,500.0
10692,10692,500,500.0
10693,10693,500,500.0
10694,10694,500,500.0
10695,10695,500,500.0
10696,10696,500,500.0
10697,10697,500,500.0
10698,10698,500,500.0
10699,10699,500,500.0
10700,10700,500,500.0
10701,10701,500,500.0
10702,10702,500,500.0
10703,10703,500,500.0
10704,10704,500,500.0
10705,10705,500,500.0
10706,10706,500,500.0
10707,10707,500,500.0
10708,10708,500,500.0
10709,10709,500,500.0
10710,10710,500,500.0
10711,10711,500,500.0
10712,10712,500,500.0
10713,10713,500,500.0
10714,10714,500,500.0
10715,10715,500,500.0
10716,10716,500,500.0
10717,10717,500,500.0
10718,10718,500,500.0
10719,10719,500,500.0
10720,10720,500,500.0
10721,10721,500,500.0
10722,10722,500,500.0
10723,10723,500,500.0
10724,10724,500,500.0
10725,10725,500,500.0
10726,10726,500,500.0
10727,10727,500,500.0
10728,10728,500,500.0
10729,10729,500,500.0
10730,10730,500,500.0
10731,10731,500,500.0
10732,10732,500,500.0
10733,10733,500,500.0
10734,10734,500,500.0
10735,10735,500,500.0
10736,10736,500,500.0
10737,10737,500,500.0
10738,10738,500,500.0
10739,10739,500,500.0
10740,10740,500,500.0
10741,10741,500,500.0
10742,10742,500,500.0
10743,10743,500,500.0
10744,10744,500,500.0
10745,10745,500,500.0
10746,10746,500,500.0
10747,10747,500,500.0
10748,10748,500,500.0
10749,10749,500,500.0
10750,10750,500,500.0
10751,10751,500,500.0
10752,10752,500,500.0
10753,10753,500,500.0
10754,10754,500,500.0
10755,10755,500,500.0
10756,10756,500,500.0
10757,10757,500,500.0
10758,10758,500,500.0
10759,10759,500,500.0
10760,10760,500,500.0
10761,10761,500,500.0
10762,10762,500,500.0
10763,10763,500,500.0
10764,10764,500,500.0
10765,10765,500,500.0
10766,10766,500,500.0
10767,10767,500,500.0
10768,10768,500,500.0
10769,10769,500,500.0
10770,10770,500,500.0
10771,10771,500,500.0
10772,10772,500,500.0
10773,10773,500,500.0
10774,10774,500,500.0
10775,10775,500,500.0
10776,10776,500,500.0
10777,10777,500,500.0
10778,10778,500,500.0
10779,10779,500,500.0
10780,10780,500,500.0
10781,10781,500,500.0
10782,10782,500,500.0
10783,10783,500,500.0
10784,10784,500,500.0
10785,10785,500,500.0
10786,10786,500,500.0
10787,10787,500,500.0
10788,10788,500,500.0
10789,10789,500,500.0
10790,10790,500,500.0
10791,10791,500,500.0
10792,10792,500,500.0
10793,10793,500,500.0
10794,10794,500,500.0
10795,10795,500,500.0
10796,10796,500,500.0
10797,10797,500,500.0
10798,10798,500,500.0
10799,10799,500,500.0
10800,10800,500,500.0
10801,10801,500,500.0
10802,10802,500,500.0
10803,10803,500,500.0
10804,10804,500,500.0
10805,10805,500,500.0
10806,10806,500,500.0
10807,10807,500,500.0
10808,10808,500,500.0
10809,10809,500,500.0
10810,10810,500,500.0
10811,10811,500,500.0
10812,10812,500,500.0
10813,10813,500,500.0
10814,10814,500,500.0
10815,10815,500,500.0
10816,10816,500,500.0
10817,10817,500,500.0
10818,10818,500,500.0
10819,10819,500,500.0
10820,10820,500,500.0
10821,10821,500,500.0
10822,10822,500,500.0
10823,10823,500,500.0
10824,10824,500,500.0
10825,10825,500,500.0
10826,10826,500,500.0
10827,10827,500,500.0
10828,10828,500,500.0
10829,10829,500,500.0
10830,10830,500,500.0
10831,10831,500,500.0
10832,10832,500,500.0
10833,10833,500,500.0
10834,10834,500,500.0
10835,10835,500,500.0
10836,10836,500,500.0
10837,10837,500,500.0
10838,10838,500,500.0
10839,10839,500,500.0
10840,10840,500,500.0
10841,10841,500,500.0
10842,10842,500,500.0
10843,10843,500,500.0
10844,10844,500,500.0
10845,10845,500,500.0
10846,10846,500,500.0
10847,10847,500,500.0
10848,10848,500,500.0
10849,10849,500,500.0
10850,10850,500,500.0
10851,10851,500,500.0
10852,10852,500,500.0
10853,10853,500,500.0
10854,10854,500,500.0
10855,10855,500,500.0
10856,10856,500,500.0
10857,10857,500,500.0
10858,10858,500,500.0
10859,10859,500,500.0
10860,10860,500,500.0
10861,10861,500,500.0
10862,10862,500,500.0
10863,10863,500,500.0
10864,10864,500,500.0
10865,10865,500,500.0
10866,10866,500,500.0
10867,10867,500,500.0
10868,10868,500,500.0
10869,10869,500,500.0
10870,10870,500,500.0
10871,10871,500,500.0
10872,10872,500,500.0
10873,10873,500,500.0
10874,10874,500,500.0
10875,10875,500,500.0
10876,10876,500,500.0
10877,10877,500,500.0
10878,10878,500,500.0
10879,10879,500,500.0
10880,10880,500,500.0
10881,10881,500,500.0
10882,10882,500,500.0
10883,10883,500,500.0
10884,10884,500,500.0
10885,10885,500,500.0
10886,10886,500,500.0
10887,10887,500,500.0
10888,10888,500,500.0
10889,10889,500,500.0
10890,10890,500,500.0
10891,10891,500,500.0
10892,10892,500,500.0
10893,10893,500,500.0
10894,10894,500,500.0
10895,10895,500,500.0
10896,10896,500,500.0
10897,10897,500,500.0
10898,10898,500,500.0
10899,10899,500,500.0
10900,10900,500,500.0
10901,10901,500,500.0
10902,10902,500,500.0
10903,10903,500,500.0
10904,10904,500,500.0
10905,10905,500,500.0
10906,10906,500,500.0
10907,10907,500,500.0
10908,10908,500,500.0
10909,10909,500,500.0
10910,10910,500,500.0
10911,10911,500,500.0
10912,10912,500,500.0
10913,10913,500,500.0
10914,10914,500,500.0
10915,10915,500,500.0
10916,10916,500,500.0
10917,10917,500,500.0
10918,10918,500,500.0
10919,10919,500,500.0
10920,10920,500,500.0
10921,10921,500,500.0
10922,10922,500,500.0
10923,10923,500,500.0
10924,10924,500,500.0
10925,10925,500,500.0
10926,10926,500,500.0
10927,10927,500,500.0
10928,10928,500,500.0
10929,10929,500,500.0
10930,10930,500,500.0
10931,10931,500,500.0
10932,10932,500,500.0
10933,10933,500,500.0
10934,10934,500,500.0
10935,10935,500,500.0
10936,10936,500,500.0
10937,10937,500,500.0
10938,10938,500,500.0
10939,10939,500,500.0
10940,10940,500,500.0
10941,10941,500,500.0
10942,10942,500,500.0
10943,10943,500,500.0
10944,10944,500,500.0
10945,10945,500,500.0
10946,10946,500,500.0
10947,10947,500,500.0
10948,10948,500,500.0
10949,10949,500,500.0
10950,10950,500,500.0
10951,10951,500,500.0
10952,10952,500,500.0
10953,10953,500,500.0
10954,10954,500,500.0
10955,10955,500,500.0
10956,10956,332,332.0
10957,10957,500,500.0
10958,10958,500,500.0
10959,10959,500,500.0
10960,10960,500,500.0
10961,10961,500,500.0
10962,10962,500,500.0
10963,10963,500,500.0
10964,10964,500,500.0
10965,10965,500,500.0
10966,10966,500,500.0
10967,10967,500,500.0
10968,10968,500,500.0
10969,10969,500,500.0
10970,10970,500,500.0
10971,10971,500,500.0
10972,10972,500,500.0
10973,10973,500,500.0
10974,10974,500,500.0
10975,10975,500,500.0
10976,10976,500,500.0
10977,10977,500,500.0
10978,10978,500,500.0
10979,10979,500,500.0
10980,10980,500,500.0
10981,10981,500,500.0
10982,10982,500,500.0
10983,10983,500,500.0
10984,10984,500,500.0
10985,10985,500,500.0
10986,10986,500,500.0
10987,10987,500,500.0
10988,10988,500,500.0
10989,10989,500,500.0
10990,10990,500,500.0
10991,10991,500,500.0
10992,10992,500,500.0
10993,10993,500,500.0
10994,10994,500,500.0
10995,10995,195,195.0
10996,10996,500,500.0
10997,10997,500,500.0
10998,10998,500,500.0
10999,10999,500,500.0
11000,11000,500,500.0
11001,11001,500,500.0
11002,11002,500,500.0
11003,11003,500,500.0
11004,11004,500,500.0
11005,11005,500,500.0
11006,11006,500,500.0
11007,11007,500,500.0
11008,11008,500,500.0
11009,11009,500,500.0
11010,11010,500,500.0
11011,11011,500,500.0
11012,11012,500,500.0
11013,11013,500,500.0
11014,11014,500,500.0
11015,11015,500,500.0
11016,11016,500,500.0
11017,11017,500,500.0
11018,11018,500,500.0
11019,11019,500,500.0
11020,11020,500,500.0
11021,11021,500,500.0
11022,11022,500,500.0
11023,11023,500,500.0
11024,11024,500,500.0
11025,11025,500,500.0
11026,11026,500,500.0
11027,11027,500,500.0
11028,11028,500,500.0
11029,11029,500,500.0
11030,11030,500,500.0
11031,11031,500,500.0
11032,11032,500,500.0
11033,11033,500,500.0
11034,11034,500,500.0
11035,11035,500,500.0
11036,11036,500,500.0
11037,11037,500,500.0
11038,11038,500,500.0
11039,11039,500,500.0
11040,11040,500,500.0
11041,11041,500,500.0
11042,11042,500,500.0
11043,11043,500,500.0
11044,11044,500,500.0
11045,11045,500,500.0
11046,11046,500,500.0
11047,11047,500,500.0
11048,11048,500,500.0
11049,11049,500,500.0
11050,11050,500,500.0
11051,11051,500,500.0
11052,11052,500,500.0
11053,11053,228,228.0
11054,11054,500,500.0
11055,11055,500,500.0
11056,11056,500,500.0
11057,11057,500,500.0
11058,11058,500,500.0
11059,11059,500,500.0
11060,11060,500,500.0
11061,11061,500,500.0
11062,11062,500,500.0
11063,11063,500,500.0
11064,11064,500,500.0
11065,11065,500,500.0
11066,11066,500,500.0
11067,11067,500,500.0
11068,11068,500,500.0
11069,11069,500,500.0
11070,11070,500,500.0
11071,11071,500,500.0
11072,11072,500,500.0
11073,11073,500,500.0
11074,11074,500,500.0
11075,11075,500,500.0
11076,11076,500,500.0
11077,11077,500,500.0
11078,11078,500,500.0
11079,11079,500,500.0
11080,11080,500,500.0
11081,11081,500,500.0
11082,11082,500,500.0
11083,11083,500,500.0
11084,11084,500,500.0
11085,11085,500,500.0
11086,11086,500,500.0
11087,11087,500,500.0
11088,11088,500,500.0
11089,11089,500,500.0
11090,11090,500,500.0
11091,11091,500,500.0
11092,11092,500,500.0
11093,11093,500,500.0
11094,11094,500,500.0
11095,11095,500,500.0
11096,11096,500,500.0
11097,11097,500,500.0
11098,11098,500,500.0
11099,11099,500,500.0
11100,11100,500,500.0
11101,11101,500,500.0
11102,11102,500,500.0
11103,11103,500,500.0
11104,11104,500,500.0
11105,11105,500,500.0
11106,11106,500,500.0
11107,11107,500,500.0
11108,11108,500,500.0
11109,11109,500,500.0
11110,11110,500,500.0
11111,11111,500,500.0
11112,11112,500,500.0
11113,11113,500,500.0
11114,11114,500,500.0
11115,11115,500,500.0
11116,11116,500,500.0
11117,11117,500,500.0
11118,11118,500,500.0
11119,11119,500,500.0
11120,11120,500,500.0
11121,11121,500,500.0
11122,11122,500,500.0
11123,11123,500,500.0
11124,11124,500,500.0
11125,11125,500,500.0
11126,11126,500,500.0
11127,11127,500,500.0
11128,11128,500,500.0
11129,11129,500,500.0
11130,11130,500,500.0
11131,11131,500,500.0
11132,11132,500,500.0
11133,11133,500,500.0
11134,11134,500,500.0
11135,11135,500,500.0
11136,11136,500,500.0
11137,11137,500,500.0
11138,11138,500,500.0
11139,11139,500,500.0
11140,11140,500,500.0
11141,11141,500,500.0
11142,11142,500,500.0
11143,11143,500,500.0
11144,11144,500,500.0
11145,11145,500,500.0
11146,11146,500,500.0
11147,11147,500,500.0
11148,11148,500,500.0
11149,11149,500,500.0
11150,11150,500,500.0
11151,11151,500,500.0
11152,11152,500,500.0
11153,11153,500,500.0
11154,11154,500,500.0
11155,11155,500,500.0
11156,11156,500,500.0
11157,11157,500,500.0
11158,11158,500,500.0
11159,11159,500,500.0
11160,11160,500,500.0
11161,11161,500,500.0
11162,11162,500,500.0
11163,11163,500,500.0
11164,11164,500,500.0
11165,11165,500,500.0
11166,11166,500,500.0
11167,11167,500,500.0
11168,11168,500,500.0
11169,11169,500,500.0
11170,11170,500,500.0
11171,11171,500,500.0
11172,11172,500,500.0
11173,11173,500,500.0
11174,11174,500,500.0
11175,11175,500,500.0
11176,11176,500,500.0
11177,11177,500,500.0
11178,11178,500,500.0
11179,11179,500,500.0
11180,11180,500,500.0
11181,11181,500,500.0
11182,11182,500,500.0
11183,11183,500,500.0
11184,11184,500,500.0
11185,11185,500,500.0
11186,11186,500,500.0
11187,11187,500,500.0
11188,11188,500,500.0
11189,11189,500,500.0
11190,11190,500,500.0
11191,11191,500,500.0
11192,11192,500,500.0
11193,11193,500,500.0
11194,11194,500,500.0
11195,11195,500,500.0
11196,11196,500,500.0
11197,11197,500,500.0
11198,11198,500,500.0
11199,11199,500,500.0
11200,11200,500,500.0
11201,11201,500,500.0
11202,11202,500,500.0
11203,11203,500,500.0
11204,11204,500,500.0
11205,11205,500,500.0
11206,11206,500,500.0
11207,11207,500,500.0
11208,11208,500,500.0
11209,11209,500,500.0
11210,11210,500,500.0
11211,11211,500,500.0
11212,11212,500,500.0
11213,11213,500,500.0
11214,11214,500,500.0
11215,11215,500,500.0
11216,11216,500,500.0
11217,11217,500,500.0
11218,11218,500,500.0
11219,11219,500,500.0
11220,11220,500,500.0
11221,11221,500,500.0
11222,11222,500,500.0
11223,11223,500,500.0
11224,11224,500,500.0
11225,11225,500,500.0
11226,11226,500,500.0
11227,11227,500,500.0
11228,11228,500,500.0
11229,11229,500,500.0
11230,11230,500,500.0
11231,11231,500,500.0
11232,11232,500,500.0
11233,11233,500,500.0
11234,11234,500,500.0
11235,11235,500,500.0
11236,11236,500,500.0
11237,11237,500,500.0
11238,11238,500,500.0
11239,11239,500,500.0
11240,11240,500,500.0
11241,11241,500,500.0
11242,11242,500,500.0
11243,11243,500,500.0
11244,11244,500,500.0
11245,11245,500,500.0
11246,11246,500,500.0
11247,11247,500,500.0
11248,11248,500,500.0
11249,11249,500,500.0
11250,11250,500,500.0
11251,11251,500,500.0
11252,11252,500,500.0
11253,11253,500,500.0
11254,11254,500,500.0
11255,11255,500,500.0
11256,11256,500,500.0
11257,11257,500,500.0
11258,11258,500,500.0
11259,11259,500,500.0
11260,11260,500,500.0
11261,11261,500,500.0
11262,11262,500,500.0
11263,11263,500,500.0
11264,11264,500,500.0
11265,11265,500,500.0
11266,11266,500,500.0
11267,11267,500,500.0
11268,11268,500,500.0
11269,11269,500,500.0
11270,11270,500,500.0
11271,11271,500,500.0
11272,11272,500,500.0
11273,11273,500,500.0
11274,11274,500,500.0
11275,11275,500,500.0
11276,11276,500,500.0
11277,11277,500,500.0
11278,11278,500,500.0
11279,11279,500,500.0
11280,11280,500,500.0
11281,11281,500,500.0
11282,11282,500,500.0
11283,11283,500,500.0
11284,11284,500,500.0
11285,11285,500,500.0
11286,11286,500,500.0
11287,11287,500,500.0
11288,11288,500,500.0
11289,11289,500,500.0
11290,11290,500,500.0
11291,11291,500,500.0
11292,11292,500,500.0
11293,11293,500,500.0
11294,11294,500,500.0
11295,11295,500,500.0
11296,11296,500,500.0
11297,11297,500,500.0
11298,11298,500,500.0
11299,11299,500,500.0
11300,11300,500,500.0
11301,11301,500,500.0
11302,11302,500,500.0
11303,11303,500,500.0
11304,11304,500,500.0
11305,11305,500,500.0
11306,11306,500,500.0
11307,11307,500,500.0
11308,11308,500,500.0
11309,11309,500,500.0
11310,11310,500,500.0
11311,11311,500,500.0
11312,11312,500,500.0
11313,11313,500,500.0
11314,11314,500,500.0
11315,11315,500,500.0
11316,11316,500,500.0
11317,11317,500,500.0
11318,11318,500,500.0
11319,11319,500,500.0
11320,11320,500,500.0
11321,11321,500,500.0
11322,11322,500,500.0
11323,11323,500,500.0
11324,11324,500,500.0
11325,11325,500,500.0
11326,11326,500,500.0
11327,11327,500,500.0
11328,11328,500,500.0
11329,11329,500,500.0
11330,11330,500,500.0
11331,11331,500,500.0
11332,11332,500,500.0
11333,11333,500,500.0
11334,11334,500,500.0
11335,11335,500,500.0
11336,11336,500,500.0
11337,11337,500,500.0
11338,11338,500,500.0
11339,11339,500,500.0
11340,11340,500,500.0
11341,11341,500,500.0
11342,11342,500,500.0
11343,11343,500,500.0
11344,11344,500,500.0
11345,11345,500,500.0
11346,11346,500,500.0
